from_currency,to_currency,timePointYears,split_year,Value
BHD,USD,1967,0,2.1000020000
BHD,USD,1966,0,2.1000020000
BHD,USD,1965,0,2.1000000000
BHD,USD,1964,0,2.1000000000
BHD,USD,1963,0,2.1000000000
BIF,USD,2019,0,0.0005418225
BIF,USD,2018,0,0.0005608912
BIF,USD,2017,0,0.0005783506
BIF,USD,2016,0,0.0006043659
BIF,USD,2015,0,0.0006361735
BIF,USD,2014,0,0.0006465434
BIF,USD,2013,0,0.0006430493
BIF,USD,2012,0,0.0006932382
BIF,USD,2011,0,0.0007929753
BIF,USD,2010,0,0.0008125138
BIF,USD,2009,0,0.0008100000
BIF,USD,2008,0,0.0008436800
BIF,USD,2007,0,0.0009256500
BIF,USD,2006,0,0.0009700000
BIF,USD,2005,0,0.0009200000
BIF,USD,2004,0,0.0009100000
BIF,USD,2003,0,0.0009200000
BIF,USD,2002,0,0.0010900000
BIF,USD,2001,0,0.0012040000
BIF,USD,2000,0,0.0014020000
BIF,USD,1999,0,0.0017833000
BIF,USD,1998,0,0.0022330000
BIF,USD,1997,0,0.0028480000
BIF,USD,1996,0,0.0033160000
BIF,USD,1995,0,0.0040150000
BIF,USD,1994,0,0.0039610000
BIF,USD,1993,0,0.0041250000
BIF,USD,1992,0,0.0048140000
BIF,USD,1991,0,0.0055450000
BIF,USD,1990,0,0.0058470000
BIF,USD,1989,0,0.0063100000
BIF,USD,1988,0,0.0071870000
BIF,USD,1987,0,0.0080970000
BIF,USD,1986,0,0.0087870000
BIF,USD,1985,0,0.0082950000
BIF,USD,1984,0,0.0083580000
BIF,USD,1983,0,0.0108170000
BIF,USD,1982,0,0.0111110000
BIF,USD,1981,0,0.0111110000
BIF,USD,1980,0,0.0111110000
BIF,USD,1979,0,0.0111110000
BIF,USD,1978,0,0.0111100000
BIF,USD,1977,0,0.0111100000
BIF,USD,1976,0,0.0116400000
BIF,USD,1975,0,0.0126980000
BIF,USD,1974,0,0.0126980000
BIF,USD,1973,0,0.0124960000
BIF,USD,1972,0,0.0114290000
BIF,USD,1971,0,0.0114290000
BIF,USD,1970,0,0.0114290000
BIF,USD,1969,0,0.0114290000
BIF,USD,1968,0,0.0114290000
BIF,USD,1967,0,0.0114290000
BIF,USD,1966,0,0.0114290000
BIF,USD,1965,0,0.0118520000
BIF,USD,1964,0,0.0200000000
BIF,USD,1963,0,0.0200000000
BIF,USD,1962,0,0.0200000000
BIF,USD,1961,0,0.0200000000
BIF,USD,1960,0,0.0200000000
BMD,USD,2019,0,1.0000000000
BMD,USD,2018,0,1.0000000000
BMD,USD,2017,0,1.0000000000
BMD,USD,2016,0,1.0000000000
BMD,USD,2015,0,1.0000000000
BMD,USD,2014,0,1.0000000000
BMD,USD,2013,0,1.0000000000
BMD,USD,2012,0,1.0000000000
BMD,USD,2011,0,1.0000000000
BMD,USD,2010,0,1.0000000000
BMD,USD,2009,0,1.0000000000
BMD,USD,2008,0,1.0000000000
BMD,USD,2007,0,1.0000000000
BMD,USD,2006,0,1.0000000000
BMD,USD,2005,0,1.0000000000
BMD,USD,2004,0,1.0000000000
BMD,USD,2003,0,1.0000000000
BMD,USD,2002,0,1.0000000000
BMD,USD,2001,0,1.0000000000
BMD,USD,2000,0,1.0000000000
BMD,USD,1999,0,1.0000000000
BMD,USD,1998,0,1.0000000000
BMD,USD,1997,0,1.0000000000
BMD,USD,1996,0,1.0000000000
BMD,USD,1995,0,1.0000000000
BMD,USD,1994,0,1.0000000000
BMD,USD,1993,0,1.0000000000
BMD,USD,1992,0,1.0000000000
BMD,USD,1991,0,1.0000000000
BMD,USD,1990,0,1.0000000000
BMD,USD,1989,0,1.0000000000
BMD,USD,1988,0,1.0000000000
BMD,USD,1987,0,1.0000000000
BMD,USD,1986,0,1.0000000000
BMD,USD,1985,0,1.0000000000
BMD,USD,1984,0,1.0000000000
BMD,USD,1983,0,1.0000000000
BMD,USD,1982,0,1.0000000000
BMD,USD,1981,0,1.0000000000
BMD,USD,1980,0,1.0000000000
BMD,USD,1979,0,1.0000000000
BMD,USD,1978,0,1.0000000000
BMD,USD,1977,0,1.0000000000
BMD,USD,1976,0,1.0000000000
BMD,USD,1975,0,1.0000000000
BMD,USD,1974,0,1.0000000000
BMD,USD,1973,0,1.0000000000
BMD,USD,1972,0,1.0000000000
BMD,USD,1971,0,1.0000000000
BMD,USD,1970,0,1.0000000000
BND,USD,2019,0,0.7330203994
BND,USD,2018,0,0.7413345962
BND,USD,2017,0,0.7241700331
BND,USD,2016,0,0.7239311260
BND,USD,2015,0,0.7273198869
BND,USD,2014,0,0.7892409891
BND,USD,2013,0,0.7992546664
BND,USD,2012,0,0.8002772055
BND,USD,2011,0,0.7949675248
BND,USD,2010,0,0.7334015783
BND,USD,2009,0,0.6881700000
BND,USD,2008,0,0.7064436800
BND,USD,2007,0,0.6638276500
BND,USD,2006,0,0.6295342400
BND,USD,2005,0,0.6009100000
BND,USD,2004,0,0.5917400000
BND,USD,2003,0,0.5740400000
BND,USD,2002,0,0.5586600000
BND,USD,2001,0,0.5581220000
BND,USD,2000,0,0.5801470000
BND,USD,1999,0,0.5900544000
BND,USD,1998,0,0.5988020000
BND,USD,1997,0,0.6750620000
BND,USD,1996,0,0.7092090000
BND,USD,1995,0,0.7042250000
BND,USD,1994,0,0.6547070000
BND,USD,1993,0,0.6189840000
BND,USD,1992,0,0.6134900000
BND,USD,1991,0,0.5782220000
BND,USD,1990,0,0.5522790000
BND,USD,1989,0,0.5125830000
BND,USD,1988,0,0.4967750000
BND,USD,1987,0,0.4747500000
BND,USD,1986,0,0.4506700000
BND,USD,1985,0,0.4492300000
BND,USD,1984,0,0.4672100000
BND,USD,1983,0,0.4698300000
BND,USD,1982,0,0.4654480000
BND,USD,1981,0,0.4694520000
BND,USD,1980,0,0.4651300000
BND,USD,1979,0,0.4598900000
BND,USD,1978,0,0.4400700000
BND,USD,1977,0,0.4100200000
BND,USD,1976,0,0.4047300000
BND,USD,1975,0,0.4217100000
BND,USD,1974,0,0.4103630000
BND,USD,1973,0,0.4067390000
BND,USD,1972,0,0.3546660000
BND,USD,1971,0,0.3276260000
BND,USD,1970,0,0.3266670000
BND,USD,1969,0,0.3266670000
BND,USD,1968,0,0.3266670000
BOB,USD,2019,0,0.1447178003
BOB,USD,2018,0,0.1447178003
BOB,USD,2017,0,0.1447178003
BOB,USD,2016,0,0.1447178003
BOB,USD,2015,0,0.1447178003
BOB,USD,2014,0,0.1447178003
BOB,USD,2013,0,0.1447178003
BOB,USD,2012,0,0.1447178003
BOB,USD,2011,0,0.1441553129
BOB,USD,2010,0,0.1425178147
BOB,USD,2009,0,0.1424500000
BOB,USD,2008,0,0.1382731800
BOB,USD,2007,0,0.1273921200
BOB,USD,2006,0,0.1248300000
BOB,USD,2005,0,0.1239800000
BOB,USD,2004,0,0.1260100000
BOB,USD,2003,0,0.1305800000
BOB,USD,2002,0,0.1395700000
BOB,USD,2001,0,0.1513560000
BOB,USD,2000,0,0.1617710000
BOB,USD,1999,0,0.1721000000
BOB,USD,1998,0,0.1810000000
BOB,USD,1997,0,0.1900000000
BOB,USD,1996,0,0.1970000000
BOB,USD,1995,0,0.2080000000
BOB,USD,1994,0,0.2170000000
BOB,USD,1993,0,0.2350000000
BOB,USD,1992,0,0.2570000000
BOB,USD,1991,0,0.2790000000
BOB,USD,1990,0,0.3160000000
BOB,USD,1989,0,0.3730000000
BOB,USD,1988,0,0.4260000000
BOB,USD,1987,0,0.4870000000
BOP,USD,1986,0,0.0000000521
BOP,USD,1985,0,0.0000210000
BOP,USD,1984,0,0.0007580000
BOP,USD,1983,0,0.0047000000
BOP,USD,1982,0,0.0217000000
BOP,USD,1981,0,0.0408000000
BOP,USD,1980,0,0.0408000000
BOP,USD,1979,0,0.0492000000
BOP,USD,1978,0,0.0500000000
BOP,USD,1977,0,0.0500000000
BOP,USD,1976,0,0.0500000000
BOP,USD,1975,0,0.0500000000
BOP,USD,1974,0,0.0500000000
BOP,USD,1973,0,0.0500000000
BOP,USD,1972,0,0.0751870000
BOP,USD,1971,0,0.0840336130
BOP,USD,1970,0,0.0840336130
BOP,USD,1969,0,0.0840336130
BOP,USD,1968,0,0.0840336130
BOP,USD,1967,0,0.0840336130
BOP,USD,1966,0,0.0840336130
BOP,USD,1965,0,0.0840336130
BOP,USD,1964,0,0.0840336130
BOP,USD,1963,0,0.0840336130
BOP,USD,1962,0,0.0840336130
BOP,USD,1961,0,0.0840336130
BOP,USD,1960,0,0.0840336130
BOP,USD,1953,0,0.0209900000
BOP,USD,1952,0,0.0209900000
BOP,USD,1951,0,0.0209900000
BOP,USD,1950,0,0.0209900000
BRC,USD,1994,0,0.0002790000
BRC,USD,1993,0,0.0002790000
BRC,USD,1992,0,0.0002790000
BRC,USD,1991,0,0.0031700000
BRC,USD,1990,0,0.0219600000
BRC,USD,1985,0,0.0001790000
BRC,USD,1984,0,0.0006050000
BRC,USD,1983,0,0.0020010000
BRC,USD,1982,0,0.0058000000
BRC,USD,1981,0,0.0112000000
BRC,USD,1980,0,0.0192000000
BRC,USD,1979,0,0.0376000000
BRC,USD,1978,0,0.0553400000
BRC,USD,1977,0,0.0707210000
BRC,USD,1976,0,0.0928500000
BRL,USD,2019,0,0.2535194137
BRL,USD,2018,0,0.2736857679
BRL,USD,2017,0,0.3133431431
BRL,USD,2016,0,0.2864251585
BRL,USD,2015,0,0.3005797237
BRL,USD,2014,0,0.4249980517
BRL,USD,2013,0,0.4638027140
BRL,USD,2012,0,0.5120147824
BRL,USD,2011,0,0.5977898197
BRL,USD,2010,0,0.5684315694
BRL,USD,2009,0,0.5001400000
BRL,USD,2008,0,0.5453256500
BRL,USD,2007,0,0.5135953000
BRL,USD,2006,0,0.4597000000
BRL,USD,2005,0,0.4126000000
BRL,USD,2004,0,0.3424200000
BRL,USD,2003,0,0.3269900000
BRL,USD,2002,0,0.3535200000
BRL,USD,2001,0,0.4241400000
BRL,USD,2000,0,0.5467870000
BRL,USD,1999,0,0.5540767000
BRL,USD,1998,0,0.8620000000
BRL,USD,1997,0,0.9280000000
BRN,USD,1989,0,0.6228000000
BRZ,USD,1988,0,0.0088920000
BRZ,USD,1987,0,0.0317300000
BRZ,USD,1986,0,0.0734940000
BRZ,USD,1953,0,5.4054100000
BRZ,USD,1952,0,5.4054100000
BRZ,USD,1951,0,5.4054100000
BRZ,USD,1950,0,5.4054100000
BSD,USD,2019,0,1.0000000000
BSD,USD,2018,0,1.0000000000
BSD,USD,2017,0,1.0000000000
BSD,USD,2016,0,1.0000000000
BSD,USD,2015,0,1.0000000000
BSD,USD,2014,0,1.0000000000
BSD,USD,2013,0,1.0000000000
BSD,USD,2012,0,1.0000000000
BSD,USD,2011,0,1.0000000000
BSD,USD,2010,0,1.0000000000
BSD,USD,2009,0,1.0000000000
BSD,USD,2008,0,1.0000000000
BSD,USD,2007,0,1.0000000000
BSD,USD,2006,0,1.0000000000
BSD,USD,2005,0,1.0000000000
BSD,USD,2004,0,1.0000000000
BSD,USD,2003,0,1.0000000000
BSD,USD,2002,0,1.0000000000
BSD,USD,2001,0,1.0000000000
BSD,USD,2000,0,1.0000000000
BSD,USD,1999,0,1.0000000000
BSD,USD,1998,0,1.0000000000
BSD,USD,1997,0,1.0000000000
BSD,USD,1996,0,1.0000000000
BSD,USD,1995,0,1.0000000000
BSD,USD,1994,0,1.0000000000
BSD,USD,1993,0,1.0000000000
BSD,USD,1992,0,1.0000000000
BSD,USD,1991,0,1.0000000000
BSD,USD,1990,0,1.0000000000
BSD,USD,1989,0,1.0000000000
BSD,USD,1988,0,1.0000000000
BSD,USD,1987,0,1.0000000000
BSD,USD,1986,0,1.0000000000
BSD,USD,1985,0,1.0000000000
BSD,USD,1984,0,1.0000000000
BSD,USD,1983,0,1.0000000000
BSD,USD,1982,0,1.0000000000
BSD,USD,1981,0,1.0000000000
BSD,USD,1980,0,1.0000000000
BSD,USD,1979,0,1.0000000000
BSD,USD,1978,0,1.0000000000
BSD,USD,1977,0,1.0000000000
BSD,USD,1976,0,1.0000000000
BSD,USD,1975,0,1.0000000000
BSD,USD,1974,0,1.0000000000
BSD,USD,1973,0,1.0000000000
BSD,USD,1972,0,1.0000000000
BSD,USD,1971,0,1.0000000000
BSD,USD,1970,0,1.0000000000
BSD,USD,1969,0,0.9793205320
BSD,USD,1968,0,0.9800469480
BSD,USD,1967,0,0.9800853490
BSD,USD,1966,0,0.9794776120
BSD,USD,1965,0,0.9794776120
BSD,USD,1964,0,0.9794776120
BTN,USD,2019,0,0.0142004425
BTN,USD,2018,0,0.0146221347
BTN,USD,2017,0,0.0153558955
BTN,USD,2016,0,0.0148819904
BTN,USD,2015,0,0.0155879920
BTN,USD,2014,0,0.0163855146
BTN,USD,2013,0,0.0170654739
BTN,USD,2012,0,0.0187135437
BTN,USD,2011,0,0.0214268267
BTN,USD,2010,0,0.0218694858
BTN,USD,2009,0,0.0206700000
BTN,USD,2008,0,0.0231271300
BTN,USD,2007,0,0.0242284200
BTN,USD,2006,0,0.0220800000
BTN,USD,2005,0,0.0226800000
BTN,USD,2004,0,0.0220700000
BTN,USD,2003,0,0.0214800000
BTN,USD,2002,0,0.0205700000
BTN,USD,2001,0,0.0211920000
BTN,USD,2000,0,0.0222680000
BUK,USD,1989,0,0.1490000000
BUK,USD,1988,0,0.1570000000
BUK,USD,1987,0,0.1500000000
BUK,USD,1986,0,0.1370000000
BUK,USD,1985,0,0.1190000000
BUK,USD,1984,0,0.1193210000
BUK,USD,1983,0,0.1244780000
BUK,USD,1982,0,0.1281630000
BUK,USD,1981,0,0.1369880000
BUK,USD,1980,0,0.1513530000
BUK,USD,1979,0,0.1500000000
BUK,USD,1978,0,0.1460000000
BUK,USD,1977,0,0.1400000000
BUK,USD,1976,0,0.1500000000
BUK,USD,1975,0,0.1567550000
BUK,USD,1974,0,0.2068250000
BUK,USD,1973,0,0.2039500000
BUK,USD,1972,0,0.1842100000
BUK,USD,1971,0,0.2098710000
BUK,USD,1970,0,0.2100000000
BUK,USD,1969,0,0.2100000000
BUK,USD,1968,0,0.2100000000
BUK,USD,1967,0,0.2100000000
BUK,USD,1966,0,0.2100000000
BUK,USD,1965,0,0.2100000000
BUK,USD,1964,0,0.2100000000
BUK,USD,1963,0,0.2100000000
BUK,USD,1962,0,0.2100000000
BUK,USD,1961,0,0.2100000000
BUK,USD,1960,0,0.2100000000
BUK,USD,1959,0,0.2100000000
BUK,USD,1958,0,0.2100000000
BUK,USD,1957,0,0.2100000000
BUK,USD,1956,0,0.2100000000
BUK,USD,1955,0,0.2100000000
BUK,USD,1954,0,0.2100000000
BUK,USD,1953,0,0.2100000000
BUK,USD,1952,0,0.2100000000
BUK,USD,1951,0,0.2100000000
BUK,USD,1950,0,0.2100000000
BWP,USD,2019,0,0.0929725173
BWP,USD,2018,0,0.0980394560
BWP,USD,2017,0,0.0966424792
BWP,USD,2016,0,0.0917333708
BWP,USD,2015,0,0.0987265103
BWP,USD,2014,0,0.1114071653
BWP,USD,2013,0,0.1190630925
BWP,USD,2012,0,0.1308810586
BWP,USD,2011,0,0.1462366011
BWP,USD,2010,0,0.1471968205
BWP,USD,2009,0,0.1404400000
BWP,USD,2008,0,0.1475826400
BWP,USD,2007,0,0.1629455700
BWP,USD,2006,0,0.1719800000
BWP,USD,2005,0,0.1975800000
BWP,USD,2004,0,0.2133600000
BWP,USD,2003,0,0.2027500000
BWP,USD,2002,0,0.1585400000
BWP,USD,2001,0,0.1711980000
BWP,USD,2000,0,0.1965350000
BWP,USD,1999,0,0.2162617000
BWP,USD,1998,0,0.2360000000
BWP,USD,1997,0,0.2740000000
BWP,USD,1996,0,0.3030000000
BWP,USD,1995,0,0.3610000000
BWP,USD,1994,0,0.3730000000
BWP,USD,1993,0,0.4130000000
BWP,USD,1992,0,0.4690000000
BWP,USD,1991,0,0.4957000000
BWP,USD,1990,0,0.5376000000
BWP,USD,1989,0,0.4968500000
BWP,USD,1988,0,0.5507000000
BWP,USD,1987,0,0.5960000000
BWP,USD,1986,0,0.5353700000
BWP,USD,1985,0,0.5296100000
BWP,USD,1984,0,0.7788800000
BWP,USD,1983,0,0.9130000000
BWP,USD,1982,0,0.9788000000
BWP,USD,1981,0,1.1910000000
BWP,USD,1980,0,1.2890000000
BWP,USD,1979,0,1.2276000000
BWP,USD,1978,0,1.2030000000
BWP,USD,1977,0,1.1883000000
BYB,USD,1997,0,0.0000390000
BYR,USD,2015,0,0.0000627905
BYR,USD,2014,0,0.0000978081
BYR,USD,2013,0,0.0001126119
BYR,USD,2012,0,0.0001199487
BYR,USD,2011,0,0.0002010198
BYR,USD,2010,0,0.0003357383
BYR,USD,2009,0,0.0003579730
BYR,USD,2008,0,0.0004681560
BYR,USD,2007,0,0.0004658690
BYR,USD,2006,0,0.0004659400
BYR,USD,2005,0,0.0004640670
BYR,USD,2004,0,0.0004621040
BYR,USD,2003,0,0.0004900000
BYR,USD,2002,0,0.0005600000
BYR,USD,2001,0,0.0007190000
BYR,USD,2000,0,0.0011900000
BZD,USD,2019,0,0.5000000000
BZD,USD,2018,0,0.5000000000
BZD,USD,2017,0,0.5000000000
BZD,USD,2016,0,0.5000000000
BZD,USD,2015,0,0.5000000000
BZD,USD,2014,0,0.5000000000
BZD,USD,2013,0,0.5000000000
BZD,USD,2012,0,0.5000000000
BZD,USD,2011,0,0.5000000000
BZD,USD,2010,0,0.5000000000
BZD,USD,2009,0,0.5000000000
BZD,USD,2008,0,0.5000000000
BZD,USD,2007,0,0.5000000000
BZD,USD,2006,0,0.5000000000
BZD,USD,2005,0,0.5000000000
BZD,USD,2004,0,0.5000000000
BZD,USD,2003,0,0.5000000000
BZD,USD,2002,0,0.5000000000
BZD,USD,2001,0,0.5000000000
BZD,USD,2000,0,0.5000000000
BZD,USD,1999,0,0.5000000000
BZD,USD,1998,0,0.5000000000
BZD,USD,1997,0,0.5000000000
BZD,USD,1996,0,0.5000000000
BZD,USD,1995,0,0.5000000000
BZD,USD,1994,0,0.5000000000
BZD,USD,1993,0,0.5000000000
BZD,USD,1992,0,0.5000000000
BZD,USD,1991,0,0.5000000000
BZD,USD,1990,0,0.5000000000
BZD,USD,1989,0,0.5000000000
BZD,USD,1988,0,0.5000000000
BZD,USD,1987,0,0.5000000000
BZD,USD,1986,0,0.5000000000
BZD,USD,1985,0,0.5000000000
BZD,USD,1984,0,0.5000000000
BZD,USD,1983,0,0.5000000000
BZD,USD,1982,0,0.5000000000
BZD,USD,1981,0,0.5000000000
BZD,USD,1980,0,0.5000000000
BZD,USD,1979,0,0.5000000000
BZD,USD,1978,0,0.4800000000
BZD,USD,1977,0,0.4520000000
BZD,USD,1976,0,0.4520000000
BZD,USD,1975,0,0.5530840000
BZD,USD,1974,0,0.5844790000
BZD,USD,1973,0,0.6124880000
BZD,USD,1972,0,0.6243910000
BZD,USD,1971,0,0.6083900000
BZD,USD,1970,0,0.6046500000
BZD,USD,1969,0,0.5999990000
BZD,USD,1968,0,0.5999990000
BZD,USD,1967,0,0.6904110000
BZD,USD,1966,0,0.7000010000
BZD,USD,1965,0,0.7000010000
BZD,USD,1964,0,0.7000010000
BZD,USD,1963,0,0.7000010000
BZD,USD,1962,0,0.7000000000
BZD,USD,1961,0,0.7000000000
BZD,USD,1960,0,0.7000000000
BZD,USD,1959,0,0.7000000000
BZD,USD,1958,0,0.7000000000
BZD,USD,1957,0,0.7000000000
BZD,USD,1956,0,0.7000000000
BZD,USD,1955,0,0.7000000000
BZD,USD,1954,0,0.7000000000
BZD,USD,1953,0,0.7000000000
BZD,USD,1952,0,0.7000000000
BZD,USD,1951,0,0.7000000000
BZD,USD,1950,0,0.7000000000
CAD,USD,2019,0,0.7536968666
CAD,USD,2018,0,0.7717133544
CAD,USD,2017,0,0.7704541043
CAD,USD,2016,0,0.7543667479
CAD,USD,2015,0,0.7819915457
CAD,USD,2014,0,0.9051845175
CAD,USD,2013,0,0.9707443252
CAD,USD,2012,0,1.0006356602
CAD,USD,2011,0,1.0108584814
CAD,USD,2010,0,0.9707675343
CAD,USD,2009,0,0.8788700000
CAD,USD,2008,0,0.9428901900
CAD,USD,2007,0,0.9351670400
CAD,USD,2006,0,0.8817900000
CAD,USD,2005,0,0.8257900000
CAD,USD,2004,0,0.7699800000
CAD,USD,2003,0,0.7158100000
CAD,USD,2002,0,0.6373600000
CAD,USD,2001,0,0.6456770000
CAD,USD,2000,0,0.6736050000
CAD,USD,1999,0,0.6731015000
CAD,USD,1998,0,0.6760000000
CAD,USD,1997,0,0.7220000000
CAD,USD,1996,0,0.7330000000
CAD,USD,1995,0,0.7290000000
CAD,USD,1994,0,0.7320000000
CAD,USD,1993,0,0.7760000000
CAD,USD,1992,0,0.8280000000
CAD,USD,1991,0,0.8728800000
CAD,USD,1990,0,0.8571900000
CAD,USD,1989,0,0.8447000000
CAD,USD,1988,0,0.8129200000
CAD,USD,1987,0,0.7542700000
CAD,USD,1986,0,0.7197300000
CAD,USD,1985,0,0.7324800000
CAD,USD,1984,0,0.7724700000
CAD,USD,1983,0,0.8114500000
CAD,USD,1982,0,0.8108600000
CAD,USD,1981,0,0.8341800000
CAD,USD,1980,0,0.8553700000
CAD,USD,1979,0,0.8540000000
CAD,USD,1978,0,0.8770000000
CAD,USD,1977,0,0.9410000000
CAD,USD,1976,0,1.0140000000
CAD,USD,1975,0,0.9836160000
CAD,USD,1974,0,1.0229750000
CAD,USD,1973,0,1.0005240000
CAD,USD,1972,0,1.0098630000
CAD,USD,1971,0,0.9904260000
CAD,USD,1970,0,0.9584940000
CAD,USD,1969,0,0.9287480000
CAD,USD,1968,0,0.9281820000
CAD,USD,1967,0,0.9270700000
CAD,USD,1966,0,0.9282540000
CAD,USD,1965,0,0.9269000000
CAD,USD,1964,0,0.9279000000
CAD,USD,1963,0,0.9269000000
CAD,USD,1962,0,0.9357870000
CAD,USD,1961,0,0.9761000000
CAD,USD,1960,0,1.0441000000
CAD,USD,1959,0,1.0433000000
CAD,USD,1958,0,1.0307000000
CAD,USD,1957,0,1.0431000000
CAD,USD,1956,0,1.0167000000
CAD,USD,1955,0,1.0141170000
CAD,USD,1954,0,1.0274830000
CAD,USD,1953,0,1.0170000000
CAD,USD,1952,0,1.0220000000
CAD,USD,1951,0,0.9500000000
CAD,USD,1950,0,0.9091000000
CDF,USD,2019,0,0.0006068845
CDF,USD,2018,0,0.0006163239
CDF,USD,2017,0,0.0006828652
CDF,USD,2016,0,0.0009898023
CDF,USD,2015,0,0.0010799311
CDF,USD,2014,0,0.0010808167
CDF,USD,2013,0,0.0010874696
CDF,USD,2012,0,0.0010872460
CDF,USD,2011,0,0.0010875579
CDF,USD,2010,0,0.0011038582
CDF,USD,2009,0,0.0012400000
CDF,USD,2008,0,0.0017902600
CDF,USD,2007,0,0.0019394500
CDF,USD,2006,0,0.0021500000
CDF,USD,2005,0,0.0021200000
CDF,USD,2004,0,0.0025000000
CDF,USD,2003,0,0.0024700000
CDF,USD,2002,0,0.0027000000
CDF,USD,2001,0,0.0032800000
CDF,USD,2000,0,0.0458000000
CDF,USD,1999,0,0.2487000000
CDF,USD,1959,0,0.0200000000
CDF,USD,1958,0,0.0200000000
CDF,USD,1957,0,0.0200000000
CDF,USD,1956,0,0.0200000000
CDF,USD,1955,0,0.0200000000
CDF,USD,1954,0,0.0200000000
CDF,USD,1953,0,0.0200000000
CDF,USD,1952,0,0.0200000000
CDF,USD,1951,0,0.0200000000
CDF,USD,1950,0,0.0200000000
CHF,USD,2019,0,1.0062639934
CHF,USD,2018,0,1.0226168766
CHF,USD,2017,0,1.0155463216
CHF,USD,2016,0,1.0148220914
CHF,USD,2015,0,1.0390891541
CHF,USD,2014,0,1.0915230659
CHF,USD,2013,0,1.0788609046
CHF,USD,2012,0,1.0664568099
CHF,USD,2011,0,1.1260728301
CHF,USD,2010,0,0.9588595134
CHF,USD,2009,0,0.9233600000
CHF,USD,2008,0,0.9279291700
CHF,USD,2007,0,0.8339533300
CHF,USD,2006,0,0.7981000000
CHF,USD,2005,0,0.8045300000
CHF,USD,2004,0,0.8051700000
CHF,USD,2003,0,0.7432300000
CHF,USD,2002,0,0.6437500000
CHF,USD,2001,0,0.5925520000
CHF,USD,2000,0,0.5928820000
CHF,USD,1999,0,0.6666040000
CHF,USD,1998,0,0.6894580000
CHF,USD,1997,0,0.6894580000
CHF,USD,1996,0,0.8099610000
CHF,USD,1995,0,0.8471790000
CHF,USD,1994,0,0.7331480000
CHF,USD,1993,0,0.6771520000
CHF,USD,1992,0,0.7137350000
CHF,USD,1991,0,0.7003310000
CHF,USD,1990,0,0.7233310000
CHF,USD,1989,0,0.6120460000
CHF,USD,1988,0,0.6854160000
CHF,USD,1987,0,0.6721600000
CHF,USD,1986,0,0.5592160000
CHF,USD,1985,0,0.4111800000
CHF,USD,1984,0,0.4271100000
CHF,USD,1983,0,0.4768980000
CHF,USD,1982,0,0.4942360000
CHF,USD,1981,0,0.5109460000
CHF,USD,1980,0,0.5978390000
CHF,USD,1979,0,0.6017290000
CHF,USD,1978,0,0.5633600000
CHF,USD,1977,0,0.4176300000
CHF,USD,1976,0,0.4002040000
CHF,USD,1975,0,0.3875460000
CHF,USD,1974,0,0.3371590000
CHF,USD,1973,0,0.3175910000
CHF,USD,1972,0,0.2619890000
CHF,USD,1971,0,0.2433150000
CHF,USD,1970,0,0.2320180000
CHF,USD,1969,0,0.2318910000
CHF,USD,1968,0,0.2317270000
CHF,USD,1967,0,0.2310670000
CHF,USD,1966,0,0.2311610000
CHF,USD,1965,0,0.2310000000
CHF,USD,1964,0,0.2310000000
CHF,USD,1963,0,0.2310000000
CHF,USD,1962,0,0.2312780000
CHF,USD,1961,0,0.2327000000
CHF,USD,1960,0,0.2327000000
CHF,USD,1959,0,0.2327000000
CHF,USD,1958,0,0.2327000000
CHF,USD,1957,0,0.2327000000
CHF,USD,1956,0,0.2327000000
CHF,USD,1955,0,0.2333250000
CHF,USD,1954,0,0.2332070000
CHF,USD,1953,0,0.2332000000
CHF,USD,1952,0,0.2316000000
CHF,USD,1951,0,0.2307000000
CHF,USD,1950,0,0.2312000000
CLP,USD,2019,0,0.0014226827
CLP,USD,2018,0,0.0015593890
CLP,USD,2017,0,0.0015412268
CLP,USD,2016,0,0.0014771971
CLP,USD,2015,0,0.0015287619
CLP,USD,2014,0,0.0017533149
CLP,USD,2013,0,0.0020190890
CLP,USD,2012,0,0.0020556197
CLP,USD,2011,0,0.0020675361
CLP,USD,2010,0,0.0019598268
CLP,USD,2009,0,0.0017900000
CLP,USD,2008,0,0.0019479300
CLP,USD,2007,0,0.0019153900
CLP,USD,2006,0,0.0018900000
CLP,USD,2005,0,0.0017900000
CLP,USD,2004,0,0.0016300000
CLP,USD,2003,0,0.0014700000
CLP,USD,2002,0,0.0014500000
CLP,USD,2001,0,0.0015740000
CLP,USD,2000,0,0.0018710000
CLP,USD,1999,0,0.0019694000
CLP,USD,1998,0,0.0021730000
CLP,USD,1997,0,0.0023860000
CLP,USD,1996,0,0.0024260000
CLP,USD,1995,0,0.0025240000
CLP,USD,1994,0,0.0023810000
CLP,USD,1993,0,0.0020000000
CLP,USD,1992,0,0.0030000000
CLP,USD,1991,0,0.0028650000
CLP,USD,1990,0,0.0032840000
CLP,USD,1989,0,0.0037560000
CLP,USD,1988,0,0.0040810000
CLP,USD,1987,0,0.0045650000
CLP,USD,1986,0,0.0051860000
CLP,USD,1985,0,0.0062970000
CLP,USD,1984,0,0.0103160000
CLP,USD,1983,0,0.0127220000
CLP,USD,1982,0,0.0210000000
CLP,USD,1981,0,0.0256410000
CLP,USD,1980,0,0.0256410000
CLP,USD,1979,0,0.0268490000
CLP,USD,1978,0,0.0315900000
CLP,USD,1977,0,0.0464490000
CLP,USD,1976,0,0.1000000000
